ms,sensor1
1891123,0.432
1892137,0.444
1893151,0.444
1894165,0.444
1895179,0.449
1896193,0.437
1897207,0.445
1898221,0.45
1899235,0.447
1900249,0.442
1901263,0.447
1902277,0.446
1903295,0.451
1904309,0.45
1905323,0.446
1906337,0.445
1907351,0.442
1908365,0.447
1909379,0.442
1910393,0.439
1911407,0.442
1912421,0.442
1913435,0.446
1914449,0.445
1915463,0.442
1916477,0.443
1917491,0.437
1918505,0.448
1919519,0.445
1920533,0.446
1921547,0.438
1922561,0.442
1923575,0.442
1924589,0.449
1925603,0.449
1926617,0.439
1927634,0.438
1928648,0.44
1929662,0.445
1930676,0.442
1931690,0.445
1932704,0.445
1933718,0.441
1934741,0.439
1935763,0.445
1936777,0.444
1937791,0.446
1938805,0.437
1939819,0.434
1940833,0.438
1941847,0.451
1942861,0.442
1943875,0.447
1944889,0.433
1945903,0.444
1946917,0.445
1947931,0.442
1948945,0.454
1949959,0.445
1950973,0.442
1951991,0.445
1953005,0.446
1954019,0.443
1955033,0.445
1956047,0.442
1957061,0.446
1958075,0.445
1959089,0.446
1960103,0.44
1961117,0.442
1962131,0.445
1963145,0.442
1964159,0.446
1965173,0.445
1966187,0.447
1967201,0.442
1968215,0.446
1969229,0.448
1970243,0.445
1971257,0.442
1972271,0.449
1973285,0.445
1974299,0.449
1975313,0.445
1976327,0.438
1977344,0.452
1978358,0.442
1979372,0.442
1980386,0.449
1981400,0.452
1982414,0.442
1983428,0.442
1984442,0.444
1985456,0.442
1986470,0.442
1987484,0.436
1988498,0.445
1989512,0.438
1990526,0.442
1991540,0.451
1992554,0.449
1993568,0.446
1994582,0.442
1995596,0.443
1996610,0.433
1997624,0.449
1998638,0.439
1999652,0.438
2000666,0.448
2001684,0.446
2002698,0.442
2003712,0.445
2004726,0.442
2005740,0.438
2006754,0.445
2007768,0.442
2008782,0.456
2009796,0.445
2010810,0.445
2011824,0.448
2012838,0.442
2013852,0.444
2014891,0.443
2015905,0.448
2016919,0.457
2017933,0.445
2018947,0.443
2019961,0.447
2020975,0.441
2021989,0.44
2023003,0.445
2024017,0.442
2025031,0.445
2026049,0.442
2027063,0.443
2028077,0.442
2029091,0.445
2030105,0.442
2031119,0.44
2032133,0.446
2033147,0.444
2034161,0.442
2035175,0.451
2036189,0.43
2037203,0.442
2038217,0.444
2039231,0.448
2040245,0.445
2041259,0.444
2042273,0.445
2043287,0.447
2044301,0.445
2045315,0.447
2046329,0.433
2047343,0.439
2048357,0.444
2049371,0.446
2050385,0.442
2051403,0.446
2052417,0.451
2053431,0.445
2054445,0.435
2055459,0.445
2056473,0.45
2057487,0.434
2058501,0.442
2059515,0.437
2060529,0.449
2061543,0.442
2062557,0.435
2063571,0.444
2064585,0.448
2065599,0.443
2066613,0.444
2067627,0.451
2068641,0.442
2069655,0.441
2070669,0.446
2071693,0.441
2072707,0.446
2073721,0.442
2074735,0.442
2075753,0.438
2076767,0.446
2077781,0.441
2078795,0.446
2079809,0.442
2080823,0.449
2081837,0.432
2082851,0.446
2083865,0.445
2084879,0.439
2085893,0.443
2086907,0.429
2087921,0.442
2088935,0.454
2089949,0.442
2090963,0.442
2091977,0.445
2092991,0.437
2094005,0.447
2095019,0.445
2096033,0.444
2097047,0.442
2098061,0.444
2099075,0.444
2100089,0.433
2101107,0.446
2102121,0.442
2103135,0.442
2104149,0.442
2105163,0.445
2106177,0.458
2107191,0.442
2108205,0.442
2109219,0.446
2110233,0.44
2111247,0.449
2112261,0.442
2113275,0.445
2114289,0.451
2115303,0.444
2116317,0.441
2117331,0.445
2118345,0.442
2119359,0.444
2120373,0.439
2121387,0.445
2122401,0.45
2123415,0.438
2124429,0.442
2125447,0.436
2126461,0.438
2127475,0.45
2128489,0.445
2129503,0.439
2130517,0.439
2131531,0.442
2132545,0.442
2133559,0.449
2134573,0.445
2135587,0.44
2136601,0.442
2137615,0.445
2138629,0.444
2139643,0.44
2140657,0.445
2141671,0.442
2142685,0.442
2143699,0.438
2144713,0.447
2145727,0.437
2146741,0.447
2147755,0.444
2148769,0.439
2149787,0.442
2150801,0.445
2151815,0.442
2152829,0.445
2153843,0.444
2154857,0.442
2155871,0.448
2156885,0.436
2157899,0.438
2158913,0.442
2159927,0.446
2160941,0.442
2161955,0.444
2162969,0.442
2163983,0.436
2164997,0.442
2166011,0.445
2167025,0.448
2168039,0.444
2169053,0.444
2170067,0.434
2171081,0.449
2172095,0.444
2173109,0.442
2174123,0.438
2175141,0.445
2176164,0.438
2177178,0.442
2178192,0.444
2179213,0.443
2180227,0.443
2181241,0.449
2182255,0.442
2183269,0.444
2184283,0.444
2185297,0.441
2186311,0.445
2187325,0.445
2188339,0.452
2189353,0.445
2190367,0.444
2191381,0.443
2192395,0.445
2193409,0.444
2194423,0.446
2195437,0.445
2196451,0.445
2197465,0.441
2198479,0.446
2199497,0.446
2200511,0.444
2201525,0.445
2202539,0.442
2203553,0.445
2204567,0.452
2205581,0.442
2206595,0.445
2207609,0.435
2208623,0.44
2209637,0.442
2210651,0.442
2211665,0.44
2212679,0.443
2213693,0.444
2214707,0.442
2215721,0.442
2216735,0.444
2217749,0.442
2218763,0.444
2219777,0.442
2220791,0.442
2221805,0.442
2222819,0.445
2223831,0.446
2224845,0.444
2225859,0.444
2226873,0.454
2227887,0.443
2228901,0.435
2229915,0.447
2230929,0.448
2231943,0.442
2232957,0.446
2233971,0.445
2234985,0.439
2235999,0.441
2237013,0.441
2238027,0.439
2239041,0.439
2240080,0.426
2241094,0.446
2242108,0.446
2243122,0.445
2244136,0.445
2245150,0.438
2246164,0.434
2247178,0.446
2248192,0.439
2249210,0.448
2250224,0.442
2251238,0.448
2252252,0.444
2253266,0.445
2254280,0.436
2255294,0.442
2256308,0.442
2257322,0.44
2258336,0.434
2259350,0.444
2260364,0.441
2261378,0.442
2262392,0.434
2263406,0.442
2264420,0.447
2265434,0.445
2266448,0.401
2267462,0.501
2268476,0.444
2269490,0.441
2270504,0.441
2271518,0.434
2272532,0.439
2273550,0.448
2274564,0.448
2275578,0.441
2276592,0.445
2277606,0.446
2278620,0.439
2279634,0.44
2280648,0.453
2281662,0.443
2282676,0.445
2283690,0.446
2284704,0.452
2285718,0.445
2286732,0.441
2287746,0.437
2288760,0.446
2289774,0.441
2290788,0.445
2291802,0.437
2292816,0.434
2293830,0.453
2294844,0.445
2295858,0.434
2296872,0.44
2297886,0.441
2298904,0.442
2299918,0.443
2300932,0.442
2301946,0.448
2302960,0.449
2303974,0.448
2304988,0.438
2306002,0.442
2307016,0.445
2308030,0.446
2309044,0.44
2310058,0.43
2311072,0.447
2312086,0.439
2313100,0.44
2314114,0.439
2315128,0.438
2316142,0.454
2317156,0.441
2318170,0.441
2319184,0.445
2320198,0.46
2321212,0.438
2322226,0.442
2323244,0.445
2324258,0.436
2325272,0.452
2326296,0.442
2327310,0.442
2328324,0.448
2329338,0.445
2330352,0.439
2331366,0.434
2332380,0.443
2333394,0.443
2334408,0.44
2335422,0.439
2336436,0.444
2337450,0.439
2338464,0.449
2339478,0.437
2340492,0.449
2341506,0.44
2342520,0.442
2343534,0.449
2344549,0.446
2345563,0.449
2346577,0.441
2347595,0.445
2348609,0.432
2349623,0.434
2350637,0.435
2351651,0.446
2352665,0.439
2353679,0.442
2354693,0.441
2355707,0.439
2356721,0.441
2357735,0.445
2358749,0.442
2359763,0.436
2360777,0.448
2361791,0.443
2362805,0.441
2363819,0.445
2364833,0.44
2365847,0.439
2366861,0.445
2367875,0.45
2368889,0.44
2369903,0.434
2370917,0.446
2371931,0.47
2372949,0.444
2373963,0.438
2374977,0.438
2375991,0.44
2377005,0.439
2378019,0.457
2379033,0.446
2380047,0.438
2381061,0.448
2382075,0.446
2383089,0.453
2384103,0.443
2385117,0.442
2386131,0.45
2387145,0.444
2388159,0.433
2389173,0.442
2390187,0.457
2391201,0.457
2392215,0.438
2393229,0.435
2394243,0.437
2395257,0.445
2396271,0.436
2397289,0.436
2398303,0.438
2399317,0.449
2400331,0.453
2401345,0.437
2402359,0.43
2403373,0.452
2404387,0.436
2405401,0.444
2406415,0.438
2407429,0.437
2408443,0.439
2409457,0.446
2410471,0.441
2411485,0.44
2412499,0.44
2413513,0.447
2414527,0.441
2415541,0.454
2416555,0.434
2417569,0.446
2418583,0.436
2419606,0.446
2420620,0.446
2421634,0.452
2422658,0.445
2423672,0.429
2424686,0.439
2425700,0.448
2426714,0.441
2427728,0.444
2428742,0.442
2429756,0.425
2430770,0.446
2431784,0.447
2432798,0.444
2433812,0.442
2434826,0.448
2435840,0.432
2436854,0.449
2437868,0.439
2438882,0.438
2439896,0.449
2440910,0.441
2441924,0.448
2442938,0.427
2443952,0.444
2444966,0.441
2445980,0.439
2446997,0.45
2448011,0.443
2449025,0.443
2450039,0.44
2451053,0.439
2452067,0.442
2453081,0.45
2454095,0.434
2455109,0.438
2456123,0.453
2457137,0.439
2458151,0.442
2459165,0.444
2460179,0.441
2461193,0.445
2462207,0.449
2463221,0.435
2464235,0.443
2465274,0.446
2466288,0.432
2467302,0.444
2468316,0.43
2469330,0.442
2470344,0.441
2471361,0.446
2472375,0.458
2473389,0.452
2474403,0.445
2475417,0.447
2476431,0.445
2477445,0.443
2478459,0.44
2479473,0.448
2480487,0.445
2481501,0.444
2482515,0.439
2483529,0.44
2484543,0.438
2485557,0.444
2486571,0.437
2487585,0.436
2488599,0.446
2489613,0.434
2490627,0.427
2491641,0.449
2492655,0.438
2493669,0.447
2494683,0.428
2495697,0.444
2496714,0.435
2497728,0.438
2498742,0.438
2499756,0.432
2500770,0.439
2501784,0.441
2502798,0.44
2503812,0.444
2504826,0.433
2505840,0.451
2506854,0.437
2507868,0.449
2508882,0.437
2509896,0.438
2510910,0.446
2511924,0.457
2512938,0.445
2513952,0.441
2514966,0.435
2515980,0.434
2516994,0.439
2518008,0.437
2519022,0.434
2520036,0.438
2521053,0.445
2522067,0.436
2523081,0.425
2524095,0.443
2525109,0.444
2526123,0.443
2527137,0.444
2528151,0.438
2529165,0.44
2530179,0.45
2531193,0.43
2532207,0.456
2533221,0.446
2534235,0.437
2535249,0.443
2536263,0.447
2537277,0.444
2538291,0.443
2539305,0.438
2540319,0.444
2541333,0.444
2542347,0.456
2543361,0.439
2544375,0.44
2545392,0.444
2546406,0.439
2547420,0.439
2548434,0.448
2549448,0.45
2550462,0.443
2551476,0.434
2552490,0.44
2553504,0.448
2554518,0.437
2555532,0.448
2556546,0.443
2557560,0.437
2558574,0.44
2559588,0.442
2560602,0.451
2561616,0.426
2562630,0.453
2563644,0.437
2564658,0.441
2565672,0.442
2566686,0.44
2567700,0.436
2568714,0.45
2569728,0.439
2570746,0.44
2571760,0.443
2572774,0.444
2573788,0.444
2574802,0.443
2575816,0.443
2576830,0.443
2577844,0.438
2578858,0.444
2579882,0.444
2580896,0.443
2581910,0.445
2582924,0.445
2583938,0.44
2584952,0.432
2585966,0.448
2586980,0.445
2587994,0.444
2589008,0.437
2590022,0.443
2591036,0.44
2592050,0.449
2593064,0.415
2594078,0.448
2595096,0.439
2596110,0.44
2597124,0.451
2598138,0.435
2599152,0.425
2600166,0.439
2601180,0.44
2602194,0.45
2603208,0.434
2604222,0.444
2605236,0.445
2606250,0.44
2607264,0.438
2608278,0.435
2609292,0.441
2610306,0.449
2611320,0.445
2612334,0.446
2613348,0.441
2614362,0.441
2615376,0.439
2616390,0.426
2617404,0.443
2618418,0.429
2619432,0.444
2620449,0.443
2621463,0.443
2622477,0.435
2623491,0.441
2624505,0.442
2625519,0.447
2626533,0.452
2627547,0.423
2628561,0.44
2629575,0.435
2630589,0.446
2631603,0.446
2632617,0.449
2633631,0.437
2634645,0.445
2635659,0.445
2636673,0.444
2637687,0.455
2638701,0.439
2639715,0.439
2640729,0.438
2641743,0.443
2642757,0.44
2643771,0.443
2644788,0.416
2645802,0.445
2646816,0.441
2647830,0.439
2648844,0.441
2649858,0.447
2650872,0.44
2651886,0.44
2652900,0.443
2653914,0.449
2654928,0.445
2655942,0.444
2656956,0.445
2657970,0.444
2658984,0.445
2659998,0.445
2661012,0.447
2662035,0.442
2663049,0.443
2664063,0.445
2665077,0.435
2666091,0.438
2667112,0.434
2668126,0.438
2669144,0.433
2670158,0.449
2671172,0.443
2672186,0.423
2673200,0.435
2674214,0.435
2675228,0.434
2676242,0.428
2677256,0.444
2678270,0.443
2679284,0.443
2680298,0.444
2681312,0.435
2682326,0.444
2683340,0.445
2684354,0.454
2685368,0.445
2686382,0.446
2687396,0.457
2688410,0.438
2689424,0.437
2690463,0.433
2691477,0.437
2692491,0.444
2693505,0.447
2694523,0.444
2695537,0.445
2696551,0.454
2697565,0.425
2698579,0.452
2699593,0.452
2700607,0.441
2701621,0.437
2702635,0.439
2703649,0.443
2704663,0.455
2705677,0.444
2706691,0.439
2707705,0.448
2708719,0.442
2709733,0.442
2710747,0.445
2711761,0.444
2712775,0.445
2713789,0.449
2714803,0.444
2715817,0.441
2716831,0.438
2717845,0.438
2718862,0.457
2719876,0.439
2720890,0.435
2721904,0.44
2722918,0.453
2723932,0.445
2724946,0.437
2725960,0.442
2726974,0.438
2727988,0.437
2729002,0.442
2730016,0.439
2731030,0.444
2732044,0.443
2733058,0.447
2734072,0.439
2735086,0.43
2736100,0.448
2737114,0.438
2738128,0.435
2739142,0.449
2740156,0.445
2741170,0.435
2742184,0.447
2743196,0.435
2744210,0.452
2745224,0.44
2746238,0.44
2747252,0.442
2748266,0.449
2749280,0.436
2750294,0.436
2751308,0.439
2752322,0.439
2753336,0.444
2754350,0.445
2755364,0.449
2756378,0.443
2757392,0.444
2758406,0.43
2759420,0.442
2760434,0.444
2761448,0.44
2762462,0.449
2763476,0.44
2764490,0.451
2765504,0.44
2766518,0.447
2767532,0.433
2768550,0.442
2769564,0.445
2770578,0.444
2771592,0.434
2772606,0.438
2773620,0.454
2774634,0.433
2775648,0.436
2776662,0.439
2777676,0.442
2778690,0.447
2779704,0.446
2780718,0.442
2781732,0.442
2782746,0.446
2783760,0.426
2784774,0.453
2785788,0.444
2786802,0.44
2787816,0.437
2788830,0.423
2789844,0.439
2790858,0.431
2791872,0.426
2792890,0.437
2793904,0.44
2794918,0.433
2795932,0.44
2796946,0.439
2797960,0.443
2798974,0.423
2799988,0.439
2801002,0.447
2802016,0.449
2803030,0.439
2804044,0.44
2805058,0.445
2806072,0.445
2807086,0.444
2808100,0.44
2809114,0.445
2810128,0.44
2811142,0.435
2812156,0.458
2813170,0.454
2814184,0.438
2815198,0.464
2816212,0.439
2817226,0.442
2818243,0.449
2819257,0.452
2820271,0.444
2821285,0.44
2822299,0.441
2823313,0.429
2824327,0.44
2825341,0.445
2826355,0.438
2827369,0.445
2828383,0.441
2829397,0.439
2830411,0.443
2831425,0.44
2832439,0.438
2833453,0.437
2834477,0.439
2835491,0.436
2836505,0.44
2837519,0.447
2838533,0.446
2839547,0.445
2840561,0.45
2841575,0.448
2842593,0.445
2843607,0.447
2844621,0.433
2845635,0.437
2846649,0.443
2847663,0.45
2848677,0.439
2849691,0.447
2850705,0.441
2851719,0.446
2852733,0.441
2853747,0.437
2854761,0.449
2855775,0.448
2856789,0.442
2857803,0.445
2858817,0.437
2859831,0.445
2860845,0.443
2861859,0.438
2862873,0.444
2863887,0.442
2864901,0.446
2865915,0.442
2866933,0.43
2867947,0.427
2868961,0.445
2869975,0.446
2870989,0.464
2872003,0.44
2873017,0.462
2874031,0.434
2875045,0.452
2876059,0.443
2877073,0.445
2878087,0.438
2879101,0.441
2880115,0.423
2881129,0.428
2882143,0.438
2883157,0.451
2884171,0.431
2885185,0.449
2886199,0.447
2887213,0.443
2888227,0.443
2889241,0.451
2890255,0.44
2891269,0.449
2892287,0.446
2893301,0.449
2894315,0.443
2895329,0.444
2896343,0.435
2897357,0.444
2898371,0.44
2899385,0.441
2900399,0.431
2901413,0.446
2902427,0.436
2903441,0.441
2904464,0.435
2905478,0.433
2906492,0.442
2907506,0.435
2908520,0.433
2909534,0.437
2910555,0.449
2911569,0.439
2912583,0.441
2913597,0.434
2914611,0.444
2915650,0.443
2916668,0.449
2917682,0.442
2918696,0.44
2919710,0.431
2920724,0.448
2921738,0.443
2922752,0.445
2923766,0.438
2924780,0.439
2925794,0.452
2926808,0.44
2927822,0.436
2928836,0.453
2929850,0.443
2930864,0.434
2931878,0.453
2932892,0.437
2933906,0.453
2934920,0.44
2935934,0.444
2936948,0.441
2937962,0.45
2938976,0.447
2939990,0.438
2941004,0.437
2942022,0.426
2943036,0.444
2944050,0.445
2945064,0.436
2946078,0.439
2947092,0.441
2948106,0.448
2949120,0.435
2950134,0.441
2951148,0.451
2952162,0.445
2953176,0.445
2954190,0.441
2955204,0.446
2956218,0.446
2957232,0.445
2958246,0.448
2959260,0.449
2960274,0.439
2961288,0.441
2962302,0.448
2963316,0.445
2964330,0.444
2965344,0.435
2966362,0.445
2967376,0.445
2968390,0.44
2969404,0.444
2970418,0.446
2971432,0.447
2972446,0.444
2973460,0.425
2974474,0.444
2975488,0.445
2976502,0.441
2977516,0.432
2978530,0.445
2979544,0.451
2980558,0.445
2981572,0.446
2982586,0.446
2983600,0.449
2984614,0.44
2985628,0.457
2986642,0.443
2987656,0.442
2988670,0.449
2989684,0.44
2990702,0.444
2991716,0.444
2992730,0.449
2993744,0.445
2994758,0.448
2995772,0.446
2996786,0.451
2997800,0.438
2998814,0.442
2999828,0.445
3000842,0.453
3001856,0.439
3002870,0.452
3003884,0.445
3004898,0.444
3005912,0.441
3006926,0.444
3007940,0.448
3008954,0.435
3009968,0.448
3010982,0.465
3011996,0.454
3013010,0.436
3014024,0.444
3015038,0.442
3016056,0.428
3017070,0.433
3018084,0.439
3019098,0.44
3020112,0.441
3021126,0.442
3022140,0.452
3023154,0.445
3024168,0.44
3025182,0.437
3026196,0.435
3027210,0.446
3028224,0.436
3029238,0.442
3030252,0.456
3031266,0.45
3032280,0.439
3033294,0.423
3034308,0.444
3035322,0.428
3036336,0.445
3037350,0.437
3038364,0.453
3039378,0.449
3040396,0.438
3041410,0.449
3042424,0.446
3043438,0.441
3044452,0.442
3045466,0.429
3046480,0.446
3047494,0.441
3048508,0.445
3049522,0.439
3050536,0.438
3051550,0.451
3052564,0.453
3053578,0.441
3054592,0.445
3055606,0.442
3056620,0.445
3057634,0.436
3058648,0.451
3059662,0.446
3060676,0.44
3061690,0.426
3062704,0.446
3063718,0.447
3064736,0.444
3065750,0.456
3066764,0.434
3067778,0.448
3068792,0.446
3069806,0.44
3070820,0.427
3071834,0.442
3072848,0.449
3073862,0.435
3074876,0.441
3075890,0.442
3076904,0.46
3077918,0.453
3078932,0.446
3079946,0.443
3080960,0.442
3081974,0.438
3082988,0.444
3084002,0.447
3085016,0.441
3086030,0.444
3087044,0.452
3088068,0.439
3089082,0.434
3090099,0.447
3091113,0.441
3092127,0.442
3093141,0.444
3094155,0.444
3095169,0.442
3096183,0.433
3097197,0.44
3098211,0.444
3099225,0.442
3100239,0.444
3101253,0.427
3102267,0.452
3103281,0.442
3104295,0.446
3105309,0.44
3106323,0.446
3107337,0.438
3108351,0.442
3109365,0.447
3110379,0.45
3111393,0.426
3112407,0.436
3113421,0.436
3114439,0.446
3115453,0.448
3116467,0.44
3117481,0.445
3118495,0.445
3119509,0.441
3120523,0.447
3121537,0.447
3122551,0.444
3123565,0.444
3124579,0.446
