ms,electrode
14648283,0.454
14649297,0.452
14650311,0.444
14651325,0.458
14652339,0.449
14653353,0.449
14654367,0.451
14655381,0.451
14656395,0.442
14657409,0.442
14658423,0.449
14659446,0.449
14660460,0.442
14661474,0.442
14662488,0.450
14663502,0.449
14664516,0.450
14665530,0.447
14666544,0.442
14667558,0.447
14668572,0.442
14669586,0.451
14670600,0.442
14671614,0.456
14672628,0.449
14673680,0.445
14674694,0.450
14675708,0.448
14676722,0.457
14677736,0.453
14678750,0.446
14679768,0.453
14680782,0.445
14681805,0.450
14682819,0.456
14683833,0.451
14684847,0.445
14685861,0.453
14686875,0.443
14687889,0.452
14688903,0.449
14689917,0.448
14690931,0.451
14691945,0.446
14692959,0.439
14693973,0.444
14694987,0.442
14696001,0.448
14697015,0.452
14698029,0.446
14699044,0.452
14700058,0.443
14701072,0.450
14702086,0.454
14703100,0.455
14704114,0.449
14705128,0.448
14706142,0.453
14707156,0.453
14708170,0.442
14709184,0.445
14710198,0.454
14711212,0.450
14712230,0.449
14713244,0.449
14714258,0.442
14715272,0.447
14716287,0.453
14717301,0.451
14718315,0.452
14719329,0.442
14720343,0.454
14721357,0.457
14722371,0.449
14723385,0.451
14724399,0.443
14725413,0.449
14726427,0.449
14727441,0.448
14728455,0.442
14729469,0.452
14730483,0.442
14731497,0.448
14732511,0.452
14733525,0.446
14734539,0.453
14735553,0.449
14736567,0.451
14737581,0.448
14738595,0.442
14739609,0.446
14740623,0.451
14741637,0.444
14742651,0.445
14743665,0.452
14744683,0.445
14745697,0.453
14746711,0.454
14747725,0.448
14748739,0.443
14749753,0.444
14750767,0.442
14751781,0.451
14752795,0.455
14753809,0.453
14754823,0.447
14755837,0.448
14756851,0.449
14757865,0.453
14758879,0.451
14759893,0.455
14760907,0.447
14761921,0.446
14762935,0.452
14763949,0.450
14764963,0.439
14765977,0.445
14766991,0.442
14768005,0.445
14769019,0.453
14770033,0.442
14771047,0.452
14772061,0.448
14773075,0.453
14774089,0.445
14775103,0.443
14776117,0.449
14777136,0.451
14778150,0.446
14779164,0.445
14780178,0.444
14781192,0.448
14782206,0.439
14783220,0.445
14784234,0.444
14785248,0.449
14786262,0.445
14787277,0.449
14788291,0.449
14789305,0.444
14790319,0.449
14791333,0.444
14792347,0.442
14793361,0.444
14794375,0.449
14795389,0.449
14796403,0.450
14797417,0.442
14798431,0.453
14799445,0.445
14800459,0.444
14801473,0.451
14802487,0.453
14803501,0.444
14804515,0.446
14805529,0.444
14806543,0.440
14807557,0.447
14808571,0.444
14809589,0.442
14810603,0.453
14811617,0.448
14812631,0.446
14813645,0.447
14814659,0.453
14815673,0.452
14816687,0.452
14817701,0.447
14818715,0.440
14819729,0.445
14820743,0.447
14821757,0.445
14822771,0.442
14823785,0.442
14824799,0.447
14825813,0.448
14826827,0.447
14827841,0.448
14828855,0.450
14829870,0.453
14830884,0.449
14831898,0.451
14832912,0.449
14833926,0.447
14834940,0.445
14835954,0.453
14836968,0.447
14837982,0.445
14838996,0.442
14840010,0.453
14841024,0.443
14842042,0.438
14843056,0.448
14844070,0.445
14845084,0.453
14846098,0.440
14847112,0.445
14848126,0.448
14849140,0.447
14850154,0.442
14851168,0.448
14852182,0.451
14853196,0.453
14854210,0.453
14855224,0.453
14856239,0.441
14857253,0.453
14858267,0.454
14859281,0.446
14860295,0.448
14861309,0.450
14862323,0.458
14863337,0.442
14864351,0.450
14865365,0.449
14866379,0.450
14867393,0.453
14868407,0.456
14869421,0.446
14870435,0.454
14871449,0.454
14872501,0.442
14873525,0.449
14874543,0.446
14875557,0.449
14876572,0.443
14877586,0.450
14878600,0.447
14879614,0.449
14880628,0.450
14881642,0.445
14882656,0.452
14883670,0.441
14884684,0.453
14885698,0.456
14886712,0.441
14887726,0.442
14888740,0.452
14889754,0.450
14890768,0.449
14891782,0.446
14892796,0.453
14893810,0.457
14894824,0.453
14895838,0.445
14896852,0.446
14897866,0.450
14898880,0.448
14899894,0.442
14900908,0.443
14901922,0.452
14902936,0.450
14903958,0.448
14904972,0.452
14905986,0.449
14907004,0.449
14908018,0.447
14909032,0.449
14910046,0.452
14911060,0.449
14912074,0.452
14913088,0.439
14914102,0.447
14915116,0.451
14916130,0.447
14917144,0.444
14918158,0.442
14919172,0.447
14920186,0.446
14921200,0.449
14922214,0.451
14923228,0.447
14924242,0.442
14925256,0.448
14926279,0.440
14927293,0.441
14928307,0.445
14929321,0.452
14930335,0.451
14931349,0.430
14932363,0.448
14933377,0.445
14934391,0.449
14935405,0.445
14936419,0.451
14937433,0.449
14938447,0.447
14939465,0.439
14940479,0.446
14941493,0.443
14942507,0.450
14943521,0.444
14944535,0.441
14945549,0.447
14946563,0.447
14947577,0.441
14948591,0.447
14949606,0.441
14950620,0.447
14951634,0.448
14952648,0.443
14953662,0.449
14954676,0.447
14955690,0.445
14956704,0.442
14957718,0.440
14958732,0.448
14959746,0.442
14960760,0.446
14961774,0.445
14962788,0.445
14963802,0.449
14964816,0.447
14965830,0.446
14966845,0.446
14967859,0.453
14968873,0.444
14969887,0.453
14970901,0.441
14971918,0.449
14972932,0.457
14973946,0.449
14974960,0.449
14975975,0.453
14976989,0.451
14978003,0.447
14979017,0.451
14980031,0.449
14981045,0.450
14982059,0.457
14983073,0.449
14984088,0.442
14985103,0.442
14986117,0.446
14987131,0.448
14988145,0.444
14989159,0.455
14990173,0.444
14991187,0.453
14992201,0.444
14993216,0.455
14994230,0.447
14995244,0.454
14996258,0.454
14997272,0.453
14998286,0.453
14999300,0.443
15000314,0.444
15001328,0.447
15002342,0.453
15003356,0.449
15004374,0.448
15005388,0.442
15006402,0.453
15007416,0.448
15008430,0.446
15009444,0.442
15010459,0.445
15011474,0.446
15012489,0.446
15013503,0.448
15014517,0.454
15015531,0.450
15016545,0.442
15017559,0.442
15018573,0.450
15019587,0.445
15020602,0.447
15021616,0.452
15022630,0.452
15023644,0.445
15024658,0.447
15025672,0.452
15026686,0.440
15027700,0.448
15028715,0.448
15029730,0.447
15030744,0.453
15031758,0.454
15032772,0.447
15033786,0.441
15034800,0.450
15035814,0.445
15036832,0.455
15037847,0.444
15038862,0.442
15039876,0.446
15040890,0.449
15041904,0.447
15042918,0.442
15043932,0.447
15044946,0.450
15045960,0.453
15046975,0.440
15047990,0.448
15049004,0.443
15050018,0.452
15051032,0.426
15052046,0.424
15053060,0.422
15054074,0.426
15055088,0.421
15056102,0.411
15057116,0.404
15058130,0.403
15059144,0.406
15060158,0.411
15061172,0.410
15062186,0.405
15063200,0.410
15064214,0.410
15065229,0.427
15066243,0.431
15067257,0.438
15068271,0.443
15069289,0.434
15070303,0.438
15071355,0.442
15072369,0.438
15073383,0.438
15074398,0.435
15075412,0.437
15076426,0.438
15077440,0.437
15078454,0.431
15079468,0.442
15080482,0.436
15081496,0.435
15082511,0.431
15083526,0.437
15084540,0.434
15085554,0.435
15086568,0.441
15087582,0.431
15088596,0.432
15089610,0.435
15090624,0.439
15091639,0.430
15092653,0.428
15093667,0.435
15094681,0.427
15095695,0.434
15096709,0.431
15097723,0.433
15098737,0.433
15099752,0.432
15100767,0.433
15101785,0.434
15102799,0.436
15103813,0.434
15104827,0.430
15105841,0.435
15106855,0.437
15107869,0.435
15108883,0.433
15109897,0.438
15110912,0.432
15111926,0.424
15112940,0.440
15113954,0.433
15114968,0.431
15115982,0.427
15116996,0.437
15118010,0.427
15119025,0.427
15120039,0.431
15121053,0.434
15122067,0.450
15123081,0.439
15124095,0.438
15125109,0.437
15126123,0.444
15127147,0.434
15128161,0.436
15129176,0.437
15130190,0.438
15131204,0.437
15132218,0.444
15133232,0.434
15134250,0.438
15135264,0.446
15136278,0.441
15137292,0.441
15138306,0.444
15139321,0.444
15140335,0.447
15141349,0.450
15142363,0.449
15143377,0.449
15144391,0.450
15145405,0.445
15146419,0.429
15147434,0.438
15148457,0.446
15149472,0.445
15150487,0.434
15151501,0.439
15152515,0.438
15153529,0.446
15154543,0.441
15155557,0.456
15156572,0.453
15157586,0.453
15158600,0.457
15159614,0.460
15160628,0.454
15161642,0.458
15162656,0.455
15163670,0.458
15164684,0.455
15165698,0.465
15166716,0.468
15167730,0.450
15168745,0.461
15169759,0.458
15170783,0.444
15171797,0.445
15172811,0.450
15173825,0.453
15174839,0.442
15175853,0.446
15176867,0.437
15177881,0.432
15178896,0.432
15179911,0.435
15180925,0.426
15181939,0.434
15182953,0.428
15183967,0.434
15184981,0.434
15185995,0.430
15187009,0.435
15188024,0.440
15189038,0.439
15190052,0.439
15191066,0.427
15192080,0.433
15193094,0.452
15194108,0.453
15195122,0.447
15196136,0.451
15197150,0.450
15198164,0.457
15199182,0.447
15200196,0.449
15201210,0.453
15202224,0.453
15203238,0.450
15204252,0.453
15205266,0.454
15206280,0.450
15207294,0.460
15208308,0.453
15209322,0.462
15210336,0.453
15211350,0.461
15212364,0.468
15213378,0.460
15214393,0.456
15215407,0.453
15216421,0.467
15217435,0.491
15218449,0.476
15219463,0.481
15220477,0.489
15221491,0.476
15222505,0.476
15223519,0.487
15224533,0.484
15225547,0.485
15226561,0.478
15227575,0.484
15228589,0.474
15229603,0.485
15230617,0.482
15231645,0.475
15232659,0.477
15233673,0.483
15234687,0.468
15235701,0.473
15236715,0.477
15237729,0.473
15238743,0.474
15239757,0.473
15240771,0.476
15241785,0.470
15242799,0.474
15243813,0.468
15244827,0.476
15245841,0.475
15246855,0.477
15247869,0.467
15248883,0.468
15249898,0.470
15250912,0.465
15251926,0.469
15252940,0.473
15253954,0.473
15254968,0.476
15255982,0.474
15256996,0.473
15258010,0.465
15259024,0.467
15260039,0.468
15261054,0.465
15262068,0.471
15263082,0.462
15264100,0.462
15265114,0.476
15266128,0.470
15267180,0.473
15268194,0.467
15269208,0.463
15270222,0.467
15271236,0.473
15272250,0.463
15273264,0.467
15274278,0.467
15275292,0.468
15276306,0.469
15277320,0.461
15278334,0.460
15279348,0.462
15280362,0.473
15281376,0.461
15282390,0.468
15283404,0.472
15284418,0.461
15285432,0.466
15286447,0.469
15287461,0.473
15288475,0.472
15289489,0.467
15290503,0.467
15291517,0.466
15292531,0.472
15293545,0.472
15294559,0.470
15295573,0.466
15296591,0.463
15297605,0.473
15298619,0.468
15299633,0.462
15300647,0.467
15301661,0.461
15302675,0.463
15303689,0.463
15304703,0.468
15305717,0.473
15306731,0.467
15307746,0.469
15308760,0.469
15309774,0.467
15310788,0.464
15311802,0.466
15312816,0.458
15313830,0.465
15314844,0.469
15315858,0.459
15316872,0.462
15317886,0.462
15318900,0.460
15319914,0.465
15320928,0.465
15321942,0.465
15322956,0.465
15323970,0.464
15324984,0.468
15325998,0.471
15327012,0.466
15328026,0.470
15329044,0.471
15330058,0.463
15331072,0.462
15332086,0.465
15333100,0.468
15334114,0.461
15335128,0.470
15336142,0.465
15337156,0.469
15338170,0.464
15339185,0.470
15340200,0.464
15341214,0.474
15342228,0.468
15343242,0.466
15344256,0.464
15345270,0.463
15346284,0.461
15347298,0.457
15348312,0.458
15349326,0.461
15350340,0.471
15351354,0.465
15352368,0.466
15353382,0.469
15354396,0.458
15355410,0.473
15356424,0.468
15357438,0.465
15358452,0.467
15359466,0.456
15360480,0.456
15361498,0.459
15362512,0.459
15363526,0.459
15364540,0.463
15365554,0.465
15366569,0.465
15367583,0.465
15368597,0.463
15369611,0.464
15370625,0.454
15371639,0.458
15372653,0.461
15373667,0.458
15374681,0.457
15375695,0.463
15376709,0.452
15377723,0.460
15378737,0.464
15379751,0.457
15380775,0.458
15381789,0.462
15382803,0.456
15383817,0.457
15384831,0.465
15385845,0.461
15386859,0.459
15387873,0.457
15388887,0.457
15389901,0.460
15390923,0.461
15391937,0.456
15392951,0.459
15393969,0.454
15394983,0.457
15395997,0.466
15397012,0.459
15398026,0.462
15399040,0.464
15400054,0.454
15401068,0.455
15402082,0.466
15403096,0.471
15404110,0.457
15405125,0.455
15406139,0.458
15407153,0.465
15408167,0.467
15409181,0.461
15410195,0.466
15411209,0.457
15412223,0.460
15413237,0.458
15414251,0.468
15415274,0.468
15416288,0.463
15417302,0.468
15418316,0.463
15419330,0.468
15420344,0.457
15421358,0.461
15422372,0.456
15423386,0.461
15424400,0.460
15425414,0.465
15426432,0.473
15427446,0.468
15428460,0.469
15429474,0.463
15430488,0.469
15431502,0.465
15432516,0.460
15433530,0.470
15434544,0.470
15435558,0.472
15436572,0.469
15437586,0.465
15438600,0.471
15439614,0.468
15440628,0.466
15441642,0.465
15442656,0.464
15443670,0.461
15444684,0.466
15445698,0.460
15446712,0.457
15447726,0.465
15448740,0.460
15449754,0.468
15450768,0.453
15451782,0.462
15452796,0.461
15453810,0.463
15454824,0.452
15455838,0.465
15456852,0.465
15457866,0.463
15458884,0.459
15459899,0.459
15460913,0.460
15461927,0.461
15462941,0.457
15463955,0.453
15464969,0.455
15466021,0.460
15467035,0.457
15468049,0.460
15469063,0.467
15470077,0.461
15471091,0.460
15472105,0.470
15473119,0.459
15474133,0.458
15475147,0.463
15476161,0.463
15477175,0.462
15478189,0.462
15479203,0.466
15480217,0.467
15481231,0.469
15482245,0.462
15483259,0.466
15484273,0.462
15485287,0.459
15486301,0.456
15487315,0.468
15488329,0.461
15489343,0.455
15490357,0.455
15491375,0.461
15492389,0.457
15493403,0.464
15494417,0.472
15495431,0.455
15496445,0.456
15497459,0.466
15498473,0.457
15499487,0.456
15500501,0.467
15501515,0.455
15502529,0.461
15503543,0.468
15504557,0.460
15505571,0.453
15506585,0.457
15507599,0.464
15508613,0.459
15509627,0.462
15510641,0.465
15511655,0.461
15512669,0.472
15513683,0.462
15514697,0.456
15515711,0.463
15516725,0.457
15517739,0.457
15518753,0.461
15519768,0.460
15520782,0.460
15521796,0.457
15522810,0.457
15523828,0.462
15524842,0.454
15525856,0.452
15526870,0.460
15527884,0.453
15528898,0.459
15529912,0.454
15530926,0.465
15531940,0.457
15532954,0.469
15533968,0.455
15534982,0.464
15535996,0.458
15537010,0.465
15538024,0.464
15539038,0.465
15540052,0.465
15541066,0.465
15542080,0.458
15543094,0.461
15544108,0.461
15545122,0.452
15546137,0.460
15547151,0.453
15548165,0.463
15549179,0.461
15550193,0.455
15551207,0.460
15552221,0.458
15553235,0.453
15554249,0.465
15555263,0.461
15556281,0.460
15557295,0.460
15558309,0.465
15559323,0.457
15560337,0.460
15561351,0.453
15562365,0.460
15563379,0.460
15564393,0.463
15565407,0.461
15566421,0.460
15567435,0.461
15568449,0.463
15569463,0.454
15570477,0.454
15571491,0.462
15572505,0.459
15573519,0.458
15574533,0.455
15575547,0.458
15576561,0.460
15577575,0.462
15578589,0.468
15579603,0.462
15580617,0.459
15581631,0.456
15582645,0.465
15583659,0.456
15584673,0.457
15585687,0.462
15586701,0.468
15587715,0.466
15588733,0.462
15589747,0.465
15590762,0.460
15591776,0.461
15592790,0.456
15593804,0.460
15594818,0.459
15595832,0.461
15596846,0.466
15597860,0.464
15598874,0.456
15599888,0.465
15600902,0.466
15601916,0.459
15602930,0.460
15603944,0.455
15604958,0.457
15605972,0.463
15606986,0.462
15608000,0.462
15609014,0.457
15610028,0.454
15611042,0.457
15612056,0.456
15613070,0.466
15614084,0.457
15615098,0.459
15616112,0.465
15617126,0.460
15618140,0.466
15619154,0.456
15620168,0.463
15621186,0.457
15622200,0.453
15623214,0.463
15624228,0.464
15625242,0.459
15626256,0.451
15627270,0.460
15628284,0.464
15629298,0.462
15630312,0.465
15631326,0.461
15632340,0.457
15633354,0.465
15634378,0.455
15635401,0.456
15636415,0.453
15637429,0.457
15638443,0.453
15639457,0.461
15640471,0.457
15641485,0.462
15642499,0.453
15643513,0.463
15644527,0.458
15645541,0.464
15646555,0.461
15647569,0.460
15648583,0.457
15649597,0.462
15650611,0.455
15651625,0.454
15652639,0.461
15653657,0.454
15654671,0.456
15655685,0.460
15656699,0.459
15657713,0.455
15658736,0.465
15659750,0.452
15660764,0.451
15661778,0.455
15662792,0.456
15663806,0.457
15664858,0.454
15665873,0.455
15666887,0.455
15667901,0.458
15668915,0.461
15669929,0.451
15670943,0.454
15671957,0.449
15672971,0.456
15673985,0.450
15674999,0.460
15676013,0.452
15677027,0.449
15678041,0.450
15679055,0.461
15680069,0.455
15681083,0.456
15682097,0.455
15683111,0.454
15684125,0.455
15685139,0.453
15686157,0.457
15687171,0.451
15688185,0.455
15689199,0.457
15690213,0.457
15691227,0.453
15692241,0.463
15693255,0.457
15694269,0.462
15695283,0.453
15696297,0.451
15697311,0.457
15698325,0.449
15699339,0.461
15700353,0.458
15701367,0.457
15702381,0.460
15703395,0.455
15704409,0.458
15705423,0.461
15706437,0.460
15707451,0.449
15708465,0.457
15709479,0.453
15710493,0.449
15711507,0.448
15712521,0.449
15713535,0.457
15714549,0.453
15715563,0.455
15716577,0.451
15717591,0.456
15718609,0.448
15719623,0.505
15720637,0.509
15721651,0.514
15722665,0.512
15723679,0.467
15724693,0.462
15725707,0.513
15726722,0.517
